33.0,8.0,13.0,4.0,1.0,17757.0,17062.0,16028.666666666664
35.0,9.0,14.0,4.0,1.0,17598.0,16949.0,16015.124999999996
37.0,10.0,15.0,4.0,1.0,17289.0,16813.0,15996.45833333333
38.0,10.0,16.0,4.0,1.0,17131.0,16882.0,15970.749999999996
38.0,9.0,17.0,4.0,1.0,17443.0,17351.0,15940.249999999998
37.0,10.0,18.0,4.0,1.0,18597.0,18485.0,15909.874999999998
34.0,8.0,19.0,4.0,1.0,19189.0,19095.0,15896.458333333334
33.0,8.0,20.0,4.0,1.0,18736.0,18631.0,15890.041666666666
31.0,7.0,21.0,4.0,1.0,18059.0,17869.0,15890.541666666666
30.0,7.0,22.0,4.0,1.0,16954.0,16734.0,15891.958333333334
29.0,6.0,23.0,4.0,1.0,15493.0,15121.0,15893.625000000002
28.0,6.0,24.0,4.0,1.0,14168.0,13716.0,15897.375000000002
27.0,6.0,1.0,5.0,1.0,13239.0,12848.0,15899.16666666667
26.0,7.0,2.0,5.0,1.0,12849.0,12489.0,15899.29166666667
26.0,7.0,3.0,5.0,1.0,12646.0,12384.0,15896.666666666668
24.0,8.0,4.0,5.0,1.0,12629.0,12448.0,15892.125000000002
24.0,9.0,5.0,5.0,1.0,12959.0,12834.0,15885.541666666668
24.0,9.0,6.0,5.0,1.0,14039.0,14080.0,15879.916666666666
23.0,10.0,7.0,5.0,1.0,15830.0,16206.0,15871.95833333333
23.0,10.0,8.0,5.0,1.0,16981.0,17397.0,15863.874999999995
26.0,11.0,9.0,5.0,1.0,17427.0,17533.0,15856.499999999995
29.0,10.0,10.0,5.0,1.0,17521.0,17421.0,15851.291666666662
31.0,9.0,11.0,5.0,1.0,17494.0,17347.0,15845.20833333333
34.0,8.0,12.0,5.0,1.0,17363.0,17197.0,15836.958333333328
36.0,7.0,13.0,5.0,1.0,17064.0,16858.0,15828.333333333328
37.0,8.0,14.0,5.0,1.0,16887.0,16624.0,15822.833333333328
39.0,8.0,15.0,5.0,1.0,16634.0,16365.0,15817.416666666662
40.0,7.0,16.0,5.0,1.0,16451.0,16265.0,15812.041666666662
40.0,5.0,17.0,5.0,1.0,16734.0,16619.0,15804.374999999998
38.0,5.0,18.0,5.0,1.0,17985.0,17756.0,15798.708333333332
36.0,4.0,19.0,5.0,1.0,18741.0,18773.0,15791.166666666664
34.0,3.0,20.0,5.0,1.0,18424.0,18477.0,15786.541666666666
32.0,1.0,21.0,5.0,1.0,17690.0,17881.0,15777.875
31.0,-1.0,22.0,5.0,1.0,16659.0,16768.0,15770.708333333332
30.0,-1.0,23.0,5.0,1.0,15206.0,15161.0,15768.541666666666
28.0,-2.0,24.0,5.0,1.0,13873.0,13806.0,15764.833333333332
27.0,-2.0,1.0,6.0,1.0,12903.0,12891.0,15759.958333333332
26.0,-2.0,2.0,6.0,1.0,12521.0,12492.0,15756.624999999998
25.0,-2.0,3.0,6.0,1.0,12356.0,12321.0,15754.249999999996
23.0,-2.0,4.0,6.0,1.0,12331.0,12339.0,15751.374999999996
22.0,-3.0,5.0,6.0,1.0,12610.0,12676.0,15749.95833333333
22.0,-3.0,6.0,6.0,1.0,13725.0,13945.0,15747.791666666664
21.0,-2.0,7.0,6.0,1.0,15420.0,16015.0,15744.791666666664
22.0,-4.0,8.0,6.0,1.0,16601.0,17203.0,15743.291666666662
24.0,-4.0,9.0,6.0,1.0,17098.0,17356.0,15744.291666666662
28.0,-4.0,10.0,6.0,1.0,17218.0,17296.0,15745.499999999996
32.0,-3.0,11.0,6.0,1.0,17195.0,17201.0,15746.249999999998
35.0,-5.0,12.0,6.0,1.0,17014.0,16999.0,15743.416666666666
38.0,-1.0,13.0,6.0,1.0,16760.0,16651.0,15739.333333333334
41.0,1.0,14.0,6.0,1.0,16547.0,16492.0,15731.25
43.0,2.0,15.0,6.0,1.0,16393.0,16235.0,15721.000000000002
44.0,4.0,16.0,6.0,1.0,16352.0,16136.0,15705.500000000002
44.0,4.0,17.0,6.0,1.0,16711.0,16435.0,15683.375000000002
42.0,4.0,18.0,6.0,1.0,17617.0,17620.0,15650.083333333336
39.0,3.0,19.0,6.0,1.0,17944.0,18592.0,15611.29166666667
37.0,3.0,20.0,6.0,1.0,17442.0,18366.0,15567.333333333336
36.0,3.0,21.0,6.0,1.0,16797.0,17673.0,15528.04166666667
35.0,3.0,22.0,6.0,1.0,15911.0,16596.0,15497.708333333336
33.0,2.0,23.0,6.0,1.0,14629.0,15109.0,15479.416666666668
32.0,2.0,24.0,6.0,1.0,13461.0,13717.0,15469.166666666666
32.0,2.0,1.0,7.0,0.0,12463.0,12774.0,15458.33333333333
31.0,1.0,2.0,7.0,0.0,11969.0,12412.0,15440.749999999998
30.0,1.0,3.0,7.0,0.0,11681.0,12264.0,15420.499999999996
29.0,1.0,4.0,7.0,0.0,11549.0,12270.0,15398.624999999996
29.0,2.0,5.0,7.0,0.0,11640.0,12642.0,15365.249999999996
29.0,3.0,6.0,7.0,0.0,11988.0,13893.0,15299.666666666664
29.0,5.0,7.0,7.0,0.0,12789.0,15943.0,15176.499999999996
29.0,6.0,8.0,7.0,0.0,13750.0,17167.0,15046.208333333332
32.0,8.0,9.0,7.0,0.0,14932.0,17380.0,14944.0
36.0,11.0,10.0,7.0,0.0,15833.0,17325.0,14862.583333333334
40.0,13.0,11.0,7.0,0.0,16141.0,17219.0,14787.333333333334
43.0,16.0,12.0,7.0,0.0,16024.0,16931.0,14712.500000000002
47.0,18.0,13.0,7.0,0.0,15729.0,16553.0,14634.916666666668
49.0,19.0,14.0,7.0,0.0,15442.0,16298.0,14549.375
50.0,20.0,15.0,7.0,0.0,15209.0,15989.0,14462.250000000002
51.0,19.0,16.0,7.0,0.0,15170.0,15764.0,14377.875000000002
50.0,19.0,17.0,7.0,0.0,15554.0,15904.0,14296.583333333336
49.0,19.0,18.0,7.0,0.0,16418.0,16821.0,14221.66666666667
46.0,20.0,19.0,7.0,0.0,16719.0,17661.0,14151.916666666668
44.0,20.0,20.0,7.0,0.0,16263.0,17311.0,14082.625
42.0,20.0,21.0,7.0,0.0,15717.0,16730.0,14018.458333333332
40.0,20.0,22.0,7.0,0.0,14948.0,15868.0,13961.333333333332
38.0,21.0,23.0,7.0,0.0,13946.0,14670.0,13912.624999999998
37.0,20.0,24.0,7.0,0.0,12969.0,13471.0,13873.916666666666
35.0,20.0,1.0,1.0,0.0,12110.0,12514.0,13839.791666666664
35.0,20.0,2.0,1.0,0.0,11543.0,11990.0,13810.666666666664
34.0,19.0,3.0,1.0,0.0,11284.0,11778.0,13781.375
33.0,20.0,4.0,1.0,0.0,11159.0,11745.0,13753.458333333334
31.0,20.0,5.0,1.0,0.0,11202.0,11841.0,13723.124999999998
30.0,20.0,6.0,1.0,0.0,11467.0,12319.0,13685.666666666666
31.0,20.0,7.0,1.0,0.0,11963.0,12987.0,13636.916666666666
32.0,21.0,8.0,1.0,0.0,12633.0,14040.0,13572.833333333332
35.0,21.0,9.0,1.0,0.0,13603.0,14927.0,13509.291666666668
38.0,19.0,10.0,1.0,0.0,14363.0,15371.0,13454.625
42.0,18.0,11.0,1.0,0.0,14713.0,15413.0,13407.208333333334
44.0,18.0,12.0,1.0,0.0,14971.0,15135.0,13370.291666666666
47.0,19.0,13.0,1.0,0.0,14901.0,14691.0,13345.08333333333
48.0,18.0,14.0,1.0,0.0,14689.0,14245.0,13329.249999999998
50.0,19.0,15.0,1.0,0.0,14452.0,13898.0,13317.58333333333
50.0,19.0,16.0,1.0,0.0,14455.0,13739.0,13310.999999999996
51.0,21.0,17.0,1.0,0.0,14909.0,13953.0,13316.249999999998
49.0,22.0,18.0,1.0,0.0,16318.0,15023.0,13330.125
47.0,22.0,19.0,1.0,0.0,17117.0,15987.0,13349.000000000002
45.0,22.0,20.0,1.0,0.0,16940.0,15648.0,13369.458333333336
45.0,22.0,21.0,1.0,0.0,16286.0,15190.0,13380.083333333334
45.0,23.0,22.0,1.0,0.0,15261.0,14497.0,13375.791666666668
44.0,22.0,23.0,1.0,0.0,14032.0,13501.0,13357.083333333336
42.0,23.0,24.0,1.0,0.0,12927.0,12542.0,13335.833333333336
40.0,23.0,1.0,2.0,1.0,12116.0,11695.0,13317.833333333334
39.0,23.0,2.0,2.0,1.0,11761.0,11291.0,13301.125
39.0,23.0,3.0,2.0,1.0,11677.0,11075.0,13287.291666666668
39.0,24.0,4.0,2.0,1.0,11721.0,11075.0,13275.083333333332
40.0,24.0,5.0,2.0,1.0,12095.0,11113.0,13277.0
39.0,25.0,6.0,2.0,1.0,13383.0,11420.0,13320.208333333334
36.0,25.0,7.0,2.0,1.0,15563.0,11817.0,13435.625
36.0,25.0,8.0,2.0,1.0,16733.0,12502.0,13573.833333333332
41.0,27.0,9.0,2.0,1.0,17047.0,13402.0,13685.333333333332
46.0,27.0,10.0,2.0,1.0,17092.0,14059.0,13770.33333333333
48.0,28.0,11.0,2.0,1.0,17116.0,14275.0,13847.666666666664
49.0,28.0,12.0,2.0,1.0,16974.0,14249.0,13920.291666666664
51.0,29.0,13.0,2.0,1.0,16706.0,14086.0,13990.249999999998
52.0,30.0,14.0,2.0,1.0,16484.0,13865.0,14062.791666666664
52.0,30.0,15.0,2.0,1.0,16202.0,13618.0,14137.083333333332
52.0,31.0,16.0,2.0,1.0,16079.0,13581.0,14207.666666666666
52.0,31.0,17.0,2.0,1.0,16402.0,14079.0,14270.875000000002
49.0,31.0,18.0,2.0,1.0,17688.0,15356.0,14329.000000000004
47.0,31.0,19.0,2.0,1.0,18622.0,16440.0,14381.333333333338
45.0,31.0,20.0,2.0,1.0,18281.0,16139.0,14430.250000000004
44.0,30.0,21.0,2.0,1.0,17670.0,15445.0,14475.458333333338
42.0,29.0,22.0,2.0,1.0,16470.0,14394.0,14515.54166666667
41.0,30.0,23.0,2.0,1.0,14997.0,13052.0,14542.750000000002
40.0,29.0,24.0,2.0,1.0,13627.0,12032.0,14557.083333333336
40.0,30.0,1.0,3.0,1.0,12720.0,11263.0,14567.041666666668
39.0,29.0,2.0,3.0,1.0,12306.0,10890.0,14573.458333333334
39.0,30.0,3.0,3.0,1.0,12114.0,10743.0,14578.791666666666
39.0,30.0,4.0,3.0,1.0,12163.0,10782.0,14580.499999999998
39.0,31.0,5.0,3.0,1.0,12503.0,11159.0,14579.791666666666
39.0,33.0,6.0,3.0,1.0,13764.0,12457.0,14574.624999999998
39.0,34.0,7.0,3.0,1.0,15879.0,14587.0,14572.874999999998
39.0,34.0,8.0,3.0,1.0,17037.0,15819.0,14577.666666666664
40.0,36.0,9.0,3.0,1.0,17356.0,16078.0,14587.874999999996
42.0,37.0,10.0,3.0,1.0,17383.0,16099.0,14600.916666666664
44.0,39.0,11.0,3.0,1.0,17381.0,16131.0,14613.291666666666
46.0,40.0,12.0,3.0,1.0,17273.0,15992.0,14625.333333333334
51.0,42.0,13.0,3.0,1.0,17062.0,15765.0,14637.708333333334
55.0,43.0,14.0,3.0,1.0,16949.0,15606.0,14649.583333333332
57.0,44.0,15.0,3.0,1.0,16813.0,15401.0,14659.833333333332
59.0,43.0,16.0,3.0,1.0,16882.0,15275.0,14671.458333333334
59.0,42.0,17.0,3.0,1.0,17351.0,15596.0,14682.875000000002
58.0,42.0,18.0,3.0,1.0,18485.0,16751.0,14688.291666666668
52.0,44.0,19.0,3.0,1.0,19095.0,17696.0,14685.583333333334
52.0,40.0,20.0,3.0,1.0,18631.0,17313.0,14682.5
50.0,36.0,21.0,3.0,1.0,17869.0,16530.0,14677.625
49.0,34.0,22.0,3.0,1.0,16734.0,15356.0,14672.166666666668
48.0,33.0,23.0,3.0,1.0,15121.0,13705.0,14667.0
48.0,33.0,24.0,3.0,1.0,13716.0,12376.0,14661.583333333332
48.0,33.0,1.0,4.0,1.0,12848.0,11502.0,14655.416666666666
47.0,33.0,2.0,4.0,1.0,12489.0,11044.0,14651.125
45.0,32.0,3.0,4.0,1.0,12384.0,10871.0,14645.75
43.0,32.0,4.0,4.0,1.0,12448.0,10823.0,14642.083333333332
43.0,31.0,5.0,4.0,1.0,12834.0,11142.0,14638.291666666666
43.0,31.0,6.0,4.0,1.0,14080.0,12333.0,14634.041666666666
42.0,31.0,7.0,4.0,1.0,16206.0,14545.0,14624.458333333334
43.0,31.0,8.0,4.0,1.0,17397.0,15934.0,14610.208333333334
44.0,31.0,9.0,4.0,1.0,17533.0,16323.0,14592.625
45.0,31.0,10.0,4.0,1.0,17421.0,16412.0,14576.083333333334
46.0,31.0,11.0,4.0,1.0,17347.0,16428.0,14559.416666666668
47.0,30.0,12.0,4.0,1.0,17197.0,16281.0,14544.916666666666
49.0,30.0,13.0,4.0,1.0,16858.0,16062.0,14533.166666666666
51.0,31.0,14.0,4.0,1.0,16624.0,15891.0,14522.416666666666
51.0,30.0,15.0,4.0,1.0,16365.0,15647.0,14511.499999999996
51.0,30.0,16.0,4.0,1.0,16265.0,15554.0,14501.249999999998
50.0,29.0,17.0,4.0,1.0,16619.0,15870.0,14491.208333333332
48.0,29.0,18.0,4.0,1.0,17756.0,16881.0,14484.083333333334
46.0,28.0,19.0,4.0,1.0,18773.0,17631.0,14483.083333333334
44.0,28.0,20.0,4.0,1.0,18477.0,17239.0,14484.208333333334
42.0,28.0,21.0,4.0,1.0,17881.0,16413.0,14491.625
41.0,28.0,22.0,4.0,1.0,16768.0,15225.0,14499.166666666666
40.0,28.0,23.0,4.0,1.0,15161.0,13581.0,14508.833333333332
39.0,28.0,24.0,4.0,1.0,13806.0,12246.0,14516.958333333332
38.0,28.0,1.0,5.0,1.0,12891.0,11354.0,14523.374999999998
38.0,28.0,2.0,5.0,1.0,12492.0,10941.0,14531.583333333332
37.0,29.0,3.0,5.0,1.0,12321.0,10742.0,14538.708333333332
38.0,29.0,4.0,5.0,1.0,12339.0,10735.0,14544.624999999998
37.0,31.0,5.0,5.0,1.0,12676.0,11051.0,14549.291666666664
37.0,32.0,6.0,5.0,1.0,13945.0,12231.0,14556.416666666666
36.0,33.0,7.0,5.0,1.0,16015.0,14315.0,14569.624999999998
36.0,34.0,8.0,5.0,1.0,17203.0,15592.0,14588.499999999998
38.0,35.0,9.0,5.0,1.0,17356.0,15901.0,14609.708333333334
39.0,36.0,10.0,5.0,1.0,17296.0,16015.0,14631.791666666668
40.0,37.0,11.0,5.0,1.0,17201.0,16028.0,14655.625
43.0,38.0,12.0,5.0,1.0,16999.0,15933.0,14679.0
44.0,39.0,13.0,5.0,1.0,16651.0,15780.0,14700.291666666666
46.0,39.0,14.0,5.0,1.0,16492.0,15633.0,14720.999999999998
47.0,39.0,15.0,5.0,1.0,16235.0,15385.0,14742.45833333333
48.0,39.0,16.0,5.0,1.0,16136.0,15308.0,14764.458333333332
48.0,39.0,17.0,5.0,1.0,16435.0,15629.0,14786.333333333332
48.0,38.0,18.0,5.0,1.0,17620.0,16710.0,14799.499999999998
46.0,38.0,19.0,5.0,1.0,18592.0,17607.0,14807.375
45.0,37.0,20.0,5.0,1.0,18366.0,17266.0,14815.583333333334
42.0,36.0,21.0,5.0,1.0,17673.0,16591.0,14821.041666666668
41.0,36.0,22.0,5.0,1.0,16596.0,15406.0,14827.666666666668
40.0,35.0,23.0,5.0,1.0,15109.0,13813.0,14834.583333333334
38.0,34.0,24.0,5.0,1.0,13717.0,12441.0,14839.25
38.0,34.0,1.0,6.0,1.0,12774.0,11508.0,14845.208333333334
37.0,33.0,2.0,6.0,1.0,12412.0,11138.0,14848.75
35.0,33.0,3.0,6.0,1.0,12264.0,10913.0,14853.458333333332
36.0,33.0,4.0,6.0,1.0,12270.0,10877.0,14857.499999999998
37.0,34.0,5.0,6.0,1.0,12642.0,11163.0,14860.999999999998
37.0,34.0,6.0,6.0,1.0,13893.0,12402.0,14859.916666666664
37.0,35.0,7.0,6.0,1.0,15943.0,14632.0,14857.958333333332
37.0,35.0,8.0,6.0,1.0,17167.0,16045.0,14856.45833333333
38.0,36.0,9.0,6.0,1.0,17380.0,16410.0,14859.041666666666
38.0,36.0,10.0,6.0,1.0,17325.0,16545.0,14865.125
39.0,37.0,11.0,6.0,1.0,17219.0,16600.0,14876.708333333334
40.0,37.0,12.0,6.0,1.0,16931.0,16494.0,14891.958333333334
41.0,38.0,13.0,6.0,1.0,16553.0,16291.0,14907.666666666666
41.0,38.0,14.0,6.0,1.0,16298.0,16130.0,14927.5
42.0,38.0,15.0,6.0,1.0,15989.0,15900.0,14950.208333333334
42.0,38.0,16.0,6.0,1.0,15764.0,15836.0,14975.416666666666
42.0,39.0,17.0,6.0,1.0,15904.0,16154.0,14997.5
42.0,40.0,18.0,6.0,1.0,16821.0,17026.0,15004.833333333334
41.0,40.0,19.0,6.0,1.0,17661.0,17796.0,14985.833333333332
42.0,41.0,20.0,6.0,1.0,17311.0,17463.0,14959.624999999996
42.0,41.0,21.0,6.0,1.0,16730.0,16722.0,14933.45833333333
43.0,42.0,22.0,6.0,1.0,15868.0,15565.0,14915.45833333333
43.0,42.0,23.0,6.0,1.0,14670.0,13979.0,14909.833333333332
44.0,43.0,24.0,6.0,1.0,13471.0,12553.0,14908.541666666666
44.0,43.0,1.0,7.0,0.0,12514.0,11651.0,14904.499999999998
44.0,44.0,2.0,7.0,0.0,11990.0,11223.0,14894.666666666664
44.0,43.0,3.0,7.0,0.0,11778.0,11026.0,14878.666666666664
44.0,43.0,4.0,7.0,0.0,11745.0,10974.0,14859.70833333333
45.0,44.0,5.0,7.0,0.0,11841.0,11247.0,14831.541666666664
46.0,45.0,6.0,7.0,0.0,12319.0,12376.0,14772.208333333332
46.0,45.0,7.0,7.0,0.0,12987.0,14585.0,14652.958333333332
48.0,47.0,8.0,7.0,0.0,14040.0,16009.0,14518.75
49.0,48.0,9.0,7.0,0.0,14927.0,16472.0,14420.291666666668
50.0,48.0,10.0,7.0,0.0,15371.0,16691.0,14349.416666666668
51.0,50.0,11.0,7.0,0.0,15413.0,16878.0,14287.833333333332
53.0,50.0,12.0,7.0,0.0,15135.0,16860.0,14226.625
54.0,51.0,13.0,7.0,0.0,14691.0,16668.0,14162.541666666666
54.0,51.0,14.0,7.0,0.0,14245.0,16606.0,14087.333333333336
55.0,50.0,15.0,7.0,0.0,13898.0,16445.0,14002.750000000002
54.0,48.0,16.0,7.0,0.0,13739.0,16441.0,13908.958333333334
54.0,45.0,17.0,7.0,0.0,13953.0,16684.0,13803.166666666666
51.0,41.0,18.0,7.0,0.0,15023.0,17202.0,13699.583333333332
47.0,37.0,19.0,7.0,0.0,15987.0,17340.0,13630.08333333333
44.0,33.0,20.0,7.0,0.0,15648.0,16834.0,13569.166666666664
42.0,30.0,21.0,7.0,0.0,15190.0,16094.0,13520.583333333332
41.0,29.0,22.0,7.0,0.0,14497.0,15133.0,13485.083333333332
40.0,27.0,23.0,7.0,0.0,13501.0,13844.0,13463.833333333332
39.0,25.0,24.0,7.0,0.0,12542.0,12522.0,13455.749999999998
38.0,24.0,1.0,1.0,0.0,11695.0,11554.0,13449.958333333332
37.0,24.0,2.0,1.0,0.0,11291.0,10987.0,13446.666666666666
36.0,24.0,3.0,1.0,0.0,11075.0,10642.0,13448.083333333334
36.0,23.0,4.0,1.0,0.0,11075.0,10519.0,13449.708333333332
35.0,22.0,5.0,1.0,0.0,11113.0,10571.0,13450.624999999998
35.0,21.0,6.0,1.0,0.0,11420.0,10952.0,13446.708333333332
34.0,21.0,7.0,1.0,0.0,11817.0,11723.0,13425.833333333332
33.0,20.0,8.0,1.0,0.0,12502.0,12788.0,13393.25
34.0,20.0,9.0,1.0,0.0,13402.0,14109.0,13347.291666666666
36.0,21.0,10.0,1.0,0.0,14059.0,14990.0,13292.999999999998
38.0,21.0,11.0,1.0,0.0,14275.0,15400.0,13233.541666666666
40.0,20.0,12.0,1.0,0.0,14249.0,15391.0,13177.083333333332
42.0,20.0,13.0,1.0,0.0,14086.0,15130.0,13124.583333333332
43.0,20.0,14.0,1.0,0.0,13865.0,14801.0,13071.958333333332
44.0,19.0,15.0,1.0,0.0,13618.0,14415.0,13022.791666666668
45.0,19.0,16.0,1.0,0.0,13581.0,14190.0,12979.0
44.0,19.0,17.0,1.0,0.0,14079.0,14145.0,12954.250000000002
43.0,19.0,18.0,1.0,0.0,15356.0,14716.0,12957.16666666667
41.0,22.0,19.0,1.0,0.0,16440.0,15672.0,12976.875000000004
40.0,22.0,20.0,1.0,0.0,16139.0,15372.0,13002.958333333338
39.0,23.0,21.0,1.0,0.0,15445.0,14928.0,13024.04166666667
38.0,25.0,22.0,1.0,0.0,14394.0,14281.0,13025.500000000004
37.0,26.0,23.0,1.0,0.0,13052.0,13334.0,13013.833333333334
37.0,27.0,24.0,1.0,0.0,12032.0,12328.0,12995.583333333334
36.0,28.0,1.0,2.0,1.0,11263.0,11415.0,12985.333333333332
36.0,28.0,2.0,2.0,1.0,10890.0,10908.0,12983.124999999998
35.0,28.0,3.0,2.0,1.0,10743.0,10676.0,12984.95833333333
34.0,29.0,4.0,2.0,1.0,10782.0,10558.0,12991.666666666664
34.0,28.0,5.0,2.0,1.0,11159.0,10593.0,13013.499999999998
34.0,27.0,6.0,2.0,1.0,12457.0,10858.0,13075.08333333333
33.0,28.0,7.0,2.0,1.0,14587.0,11222.0,13218.499999999996
32.0,28.0,8.0,2.0,1.0,15819.0,12006.0,13393.45833333333
31.0,29.0,9.0,2.0,1.0,16078.0,13006.0,13544.83333333333
32.0,29.0,10.0,2.0,1.0,16099.0,13687.0,13680.25
32.0,29.0,11.0,2.0,1.0,16131.0,13973.0,13813.916666666668
32.0,29.0,12.0,2.0,1.0,15992.0,14036.0,13945.91666666667
33.0,29.0,13.0,2.0,1.0,15765.0,13870.0,14081.583333333336
33.0,29.0,14.0,2.0,1.0,15606.0,13538.0,14229.833333333336
33.0,29.0,15.0,2.0,1.0,15401.0,13235.0,14381.91666666667
33.0,28.0,16.0,2.0,1.0,15275.0,13139.0,14537.458333333336
32.0,28.0,17.0,2.0,1.0,15596.0,13551.0,14692.958333333334
31.0,27.0,18.0,2.0,1.0,16751.0,14786.0,14833.916666666666
31.0,27.0,19.0,2.0,1.0,17696.0,16145.0,14944.875
30.0,28.0,20.0,2.0,1.0,17313.0,15998.0,15043.791666666666
30.0,27.0,21.0,2.0,1.0,16530.0,15434.0,15134.291666666666
30.0,26.0,22.0,2.0,1.0,15356.0,14316.0,15218.958333333332
29.0,26.0,23.0,2.0,1.0,13705.0,13054.0,15286.624999999998
29.0,26.0,24.0,2.0,1.0,12376.0,11890.0,15340.041666666666
29.0,25.0,1.0,3.0,1.0,11502.0,11169.0,15387.916666666666
29.0,25.0,2.0,3.0,1.0,11044.0,10855.0,15430.374999999998
29.0,25.0,3.0,3.0,1.0,10871.0,10720.0,15470.208333333332
29.0,25.0,4.0,3.0,1.0,10823.0,10719.0,15508.708333333332
29.0,25.0,5.0,3.0,1.0,11142.0,11117.0,15543.541666666666
29.0,24.0,6.0,3.0,1.0,12333.0,12336.0,15576.458333333332
29.0,25.0,7.0,3.0,1.0,14545.0,14664.0,15601.166666666668
29.0,25.0,8.0,3.0,1.0,15934.0,16205.0,15616.041666666668
29.0,25.0,9.0,3.0,1.0,16323.0,16639.0,15625.125000000002
30.0,26.0,10.0,3.0,1.0,16412.0,16937.0,15624.416666666668
30.0,27.0,11.0,3.0,1.0,16428.0,17181.0,15618.791666666668
31.0,26.0,12.0,3.0,1.0,16281.0,17204.0,15612.041666666668
32.0,26.0,13.0,3.0,1.0,16062.0,17126.0,15602.791666666666
32.0,26.0,14.0,3.0,1.0,15891.0,17096.0,15593.083333333332
33.0,26.0,15.0,3.0,1.0,15647.0,16885.0,15587.125
33.0,27.0,16.0,3.0,1.0,15554.0,16872.0,15581.333333333336
33.0,27.0,17.0,3.0,1.0,15870.0,17283.0,15572.208333333336
32.0,28.0,18.0,3.0,1.0,16881.0,18169.0,15559.375000000004
32.0,28.0,19.0,3.0,1.0,17631.0,18808.0,15554.375000000002
32.0,28.0,20.0,3.0,1.0,17239.0,18372.0,15552.541666666668
32.0,28.0,21.0,3.0,1.0,16413.0,17606.0,15551.041666666668
32.0,28.0,22.0,3.0,1.0,15225.0,16348.0,15551.916666666668
31.0,27.0,23.0,3.0,1.0,13581.0,14678.0,15552.833333333332
31.0,27.0,24.0,3.0,1.0,12246.0,13172.0,15557.916666666666
31.0,27.0,1.0,4.0,1.0,11354.0,12318.0,15560.583333333332
30.0,27.0,2.0,4.0,1.0,10941.0,11874.0,15563.874999999998
30.0,27.0,3.0,4.0,1.0,10742.0,11676.0,15567.291666666662
29.0,27.0,4.0,4.0,1.0,10735.0,11643.0,15571.791666666662
29.0,27.0,5.0,4.0,1.0,11051.0,11953.0,15576.91666666666
29.0,27.0,6.0,4.0,1.0,12231.0,13126.0,15584.29166666666
29.0,27.0,7.0,4.0,1.0,14315.0,15257.0,15585.749999999995
30.0,27.0,8.0,4.0,1.0,15592.0,16562.0,15584.791666666662
31.0,28.0,9.0,4.0,1.0,15901.0,16857.0,15579.583333333328
32.0,28.0,10.0,4.0,1.0,16015.0,16920.0,15572.874999999995
35.0,28.0,11.0,4.0,1.0,16028.0,17046.0,15562.79166666666
37.0,28.0,12.0,4.0,1.0,15933.0,17042.0,15546.208333333328
38.0,27.0,13.0,4.0,1.0,15780.0,16904.0,15521.95833333333
39.0,27.0,14.0,4.0,1.0,15633.0,16863.0,15494.041666666664
39.0,26.0,15.0,4.0,1.0,15385.0,16742.0,15464.291666666666
40.0,26.0,16.0,4.0,1.0,15308.0,16733.0,15432.5
40.0,26.0,17.0,4.0,1.0,15629.0,17064.0,15398.25
38.0,26.0,18.0,4.0,1.0,16710.0,17861.0,15365.041666666668
37.0,25.0,19.0,4.0,1.0,17607.0,18688.0,15345.833333333334
35.0,25.0,20.0,4.0,1.0,17266.0,18328.0,15332.291666666668
34.0,26.0,21.0,4.0,1.0,16591.0,17570.0,15323.458333333336
33.0,25.0,22.0,4.0,1.0,15406.0,16369.0,15315.750000000004
33.0,25.0,23.0,4.0,1.0,13813.0,14700.0,15310.375000000002
32.0,25.0,24.0,4.0,1.0,12441.0,13294.0,15303.0
32.0,25.0,1.0,5.0,1.0,11508.0,12382.0,15297.041666666668
32.0,24.0,2.0,5.0,1.0,11138.0,11953.0,15293.166666666666
31.0,24.0,3.0,5.0,1.0,10913.0,11758.0,15288.0
31.0,24.0,4.0,5.0,1.0,10877.0,11751.0,15283.166666666666
31.0,24.0,5.0,5.0,1.0,11163.0,12076.0,15280.208333333332
30.0,23.0,6.0,5.0,1.0,12402.0,13303.0,15275.916666666666
30.0,22.0,7.0,5.0,1.0,14632.0,15292.0,15276.583333333334
30.0,20.0,8.0,5.0,1.0,16045.0,16539.0,15280.666666666668
32.0,19.0,9.0,5.0,1.0,16410.0,16732.0,15287.958333333334
35.0,18.0,10.0,5.0,1.0,16545.0,16759.0,15293.208333333334
38.0,18.0,11.0,5.0,1.0,16600.0,16804.0,15294.833333333332
40.0,18.0,12.0,5.0,1.0,16494.0,16644.0,15296.958333333334
42.0,17.0,13.0,5.0,1.0,16291.0,16322.0,15303.0
44.0,17.0,14.0,5.0,1.0,16130.0,16193.0,15308.208333333332
45.0,15.0,15.0,5.0,1.0,15900.0,16028.0,15305.583333333334
47.0,16.0,16.0,5.0,1.0,15836.0,15970.0,15296.041666666668
47.0,16.0,17.0,5.0,1.0,16154.0,16242.0,15279.125
47.0,16.0,18.0,5.0,1.0,17026.0,17064.0,15255.5
45.0,17.0,19.0,5.0,1.0,17796.0,18227.0,15230.708333333332
43.0,17.0,20.0,5.0,1.0,17463.0,18003.0,15211.583333333332
40.0,18.0,21.0,5.0,1.0,16722.0,17358.0,15193.124999999998
39.0,20.0,22.0,5.0,1.0,15565.0,16184.0,15177.58333333333
38.0,20.0,23.0,5.0,1.0,13979.0,14571.0,15163.791666666666
